dataset,arm,seed,k_frac,k_neurons,reference,jaccard,jaccard_null_expected,calib
cifar10,geo_pca,6,0.2,409,rate,0.2682170542635659,0.11093029563330621,n4000_seed7
cifar10,geo_pca,6,0.2,409,probe_weight,0.21545319465081725,0.11093029563330621,n4000_seed7
cifar10,geo_pca,6,0.5,1024,magnitude,0.28562460765850595,0.3333333333333333,n4000_seed7
cifar10,geo_pca,6,0.5,1024,variance,0.29292929292929293,0.3333333333333333,n4000_seed7
cifar10,geo_pca,6,0.5,1024,rate,0.26732673267326734,0.3333333333333333,n4000_seed7
cifar10,geo_pca,6,0.5,1024,probe_weight,0.32043842682140555,0.3333333333333333,n4000_seed7
cifar10,geo_pca,7,0.05,102,magnitude,0.2911392405063291,0.02553830746119179,n4000_seed7
cifar10,geo_pca,7,0.05,102,variance,0.3161290322580645,0.02553830746119179,n4000_seed7
cifar10,geo_pca,7,0.05,102,rate,0.18604651162790697,0.02553830746119179,n4000_seed7
cifar10,geo_pca,7,0.05,102,probe_weight,0.23636363636363636,0.02553830746119179,n4000_seed7
cifar10,geo_pca,7,0.1,204,magnitude,0.24390243902439024,0.052415210688591986,n4000_seed7
cifar10,geo_pca,7,0.1,204,variance,0.2830188679245283,0.052415210688591986,n4000_seed7
cifar10,geo_pca,7,0.1,204,rate,0.1791907514450867,0.052415210688591986,n4000_seed7
cifar10,geo_pca,7,0.1,204,probe_weight,0.18950437317784258,0.052415210688591986,n4000_seed7
cifar10,geo_pca,7,0.2,409,magnitude,0.3130016051364366,0.11093029563330621,n4000_seed7
cifar10,geo_pca,7,0.2,409,variance,0.33442088091353994,0.11093029563330621,n4000_seed7
cifar10,geo_pca,7,0.2,409,rate,0.25076452599388377,0.11093029563330621,n4000_seed7
cifar10,geo_pca,7,0.2,409,probe_weight,0.2642967542503864,0.11093029563330621,n4000_seed7
cifar10,geo_pca,7,0.5,1024,magnitude,0.4056280027453672,0.3333333333333333,n4000_seed7
cifar10,geo_pca,7,0.5,1024,variance,0.41730103806228375,0.3333333333333333,n4000_seed7
cifar10,geo_pca,7,0.5,1024,rate,0.3960463531015678,0.3333333333333333,n4000_seed7
cifar10,geo_pca,7,0.5,1024,probe_weight,0.38191632928475033,0.3333333333333333,n4000_seed7
cifar10,geo_pca,8,0.05,102,magnitude,0.18604651162790697,0.02553830746119179,n4000_seed7
cifar10,geo_pca,8,0.05,102,variance,0.2289156626506024,0.02553830746119179,n4000_seed7
cifar10,geo_pca,8,0.05,102,rate,0.13333333333333333,0.02553830746119179,n4000_seed7
cifar10,geo_pca,8,0.05,102,probe_weight,0.1791907514450867,0.02553830746119179,n4000_seed7
cifar10,geo_pca,8,0.1,204,magnitude,0.15254237288135594,0.052415210688591986,n4000_seed7
cifar10,geo_pca,8,0.1,204,variance,0.1623931623931624,0.052415210688591986,n4000_seed7
cifar10,geo_pca,8,0.1,204,rate,0.13333333333333333,0.052415210688591986,n4000_seed7
cifar10,geo_pca,8,0.1,204,probe_weight,0.11171662125340599,0.052415210688591986,n4000_seed7
cifar10,geo_pca,8,0.2,409,magnitude,0.18895348837209303,0.11093029563330621,n4000_seed7
cifar10,geo_pca,8,0.2,409,variance,0.20827178729689808,0.11093029563330621,n4000_seed7
cifar10,geo_pca,8,0.2,409,rate,0.16028368794326242,0.11093029563330621,n4000_seed7
cifar10,geo_pca,8,0.2,409,probe_weight,0.18037518037518038,0.11093029563330621,n4000_seed7
cifar10,geo_pca,8,0.5,1024,magnitude,0.21904761904761905,0.3333333333333333,n4000_seed7
cifar10,geo_pca,8,0.5,1024,variance,0.2256134051466188,0.3333333333333333,n4000_seed7
cifar10,geo_pca,8,0.5,1024,rate,0.2205005959475566,0.3333333333333333,n4000_seed7
cifar10,geo_pca,8,0.5,1024,probe_weight,0.27680798004987534,0.3333333333333333,n4000_seed7
cifar10,geo_pca,9,0.05,102,magnitude,0.2,0.02553830746119179,n4000_seed7
cifar10,geo_pca,9,0.05,102,variance,0.2215568862275449,0.02553830746119179,n4000_seed7
cifar10,geo_pca,9,0.05,102,rate,0.1270718232044199,0.02553830746119179,n4000_seed7
cifar10,geo_pca,9,0.05,102,probe_weight,0.18604651162790697,0.02553830746119179,n4000_seed7
cifar10,geo_pca,9,0.1,204,magnitude,0.3076923076923077,0.052415210688591986,n4000_seed7
cifar10,geo_pca,9,0.1,204,variance,0.2911392405063291,0.052415210688591986,n4000_seed7
cifar10,geo_pca,9,0.1,204,rate,0.275,0.052415210688591986,n4000_seed7
cifar10,geo_pca,9,0.1,204,probe_weight,0.19298245614035087,0.052415210688591986,n4000_seed7
cifar10,geo_pca,9,0.2,409,magnitude,0.34983498349834985,0.11093029563330621,n4000_seed7
cifar10,geo_pca,9,0.2,409,variance,0.37018425460636517,0.11093029563330621,n4000_seed7
cifar10,geo_pca,9,0.2,409,rate,0.28414442700156983,0.11093029563330621,n4000_seed7
cifar10,geo_pca,9,0.2,409,probe_weight,0.27613104524180965,0.11093029563330621,n4000_seed7
cifar10,geo_pca,9,0.5,1024,magnitude,0.4182825484764543,0.3333333333333333,n4000_seed7
cifar10,geo_pca,9,0.5,1024,variance,0.4143646408839779,0.3333333333333333,n4000_seed7
cifar10,geo_pca,9,0.5,1024,rate,0.4114403859407305,0.3333333333333333,n4000_seed7
cifar10,geo_pca,9,0.5,1024,probe_weight,0.36533333333333334,0.3333333333333333,n4000_seed7
cifar10,geo_m,0,0.05,102,magnitude,0.29936305732484075,0.02553830746119179,n4000_seed8
cifar10,geo_m,0,0.05,102,variance,0.5454545454545454,0.02553830746119179,n4000_seed8
cifar10,geo_m,0,0.05,102,rate,0.15254237288135594,0.02553830746119179,n4000_seed8
cifar10,geo_m,0,0.05,102,probe_weight,0.275,0.02553830746119179,n4000_seed8
cifar10,geo_m,0,0.1,204,magnitude,0.4166666666666667,0.052415210688591986,n4000_seed8
cifar10,geo_m,0,0.1,204,variance,0.6,0.052415210688591986,n4000_seed8
cifar10,geo_m,0,0.1,204,rate,0.2326283987915408,0.052415210688591986,n4000_seed8
cifar10,geo_m,0,0.1,204,probe_weight,0.27899686520376177,0.052415210688591986,n4000_seed8
cifar10,geo_m,0,0.2,409,magnitude,0.4079173838209983,0.11093029563330621,n4000_seed8
cifar10,geo_m,0,0.2,409,variance,0.5347091932457786,0.11093029563330621,n4000_seed8
cifar10,geo_m,0,0.2,409,rate,0.2450532724505327,0.11093029563330621,n4000_seed8
cifar10,geo_m,0,0.2,409,probe_weight,0.32148626817447495,0.11093029563330621,n4000_seed8
cifar10,geo_m,0,0.5,1024,magnitude,0.7210084033613445,0.3333333333333333,n4000_seed8
cifar10,geo_m,0,0.5,1024,variance,0.8075904677846425,0.3333333333333333,n4000_seed8
cifar10,geo_m,0,0.5,1024,rate,0.6062745098039216,0.3333333333333333,n4000_seed8
cifar10,geo_m,0,0.5,1024,probe_weight,0.49162418062636565,0.3333333333333333,n4000_seed8
cifar10,geo_m,1,0.05,102,magnitude,0.2911392405063291,0.02553830746119179,n4000_seed8
cifar10,geo_m,1,0.05,102,variance,0.5338345864661654,0.02553830746119179,n4000_seed8
cifar10,geo_m,1,0.05,102,rate,0.1270718232044199,0.02553830746119179,n4000_seed8
cifar10,geo_m,1,0.05,102,probe_weight,0.23636363636363636,0.02553830746119179,n4000_seed8
cifar10,geo_m,1,0.1,204,magnitude,0.38305084745762713,0.052415210688591986,n4000_seed8
cifar10,geo_m,1,0.1,204,variance,0.5454545454545454,0.052415210688591986,n4000_seed8
cifar10,geo_m,1,0.1,204,rate,0.2215568862275449,0.052415210688591986,n4000_seed8
cifar10,geo_m,1,0.1,204,probe_weight,0.275,0.052415210688591986,n4000_seed8
cifar10,geo_m,1,0.2,409,magnitude,0.6070726915520629,0.11093029563330621,n4000_seed8
cifar10,geo_m,1,0.2,409,variance,0.7782608695652173,0.11093029563330621,n4000_seed8
cifar10,geo_m,1,0.2,409,rate,0.391156462585034,0.11093029563330621,n4000_seed8
cifar10,geo_m,1,0.2,409,probe_weight,0.35206611570247937,0.11093029563330621,n4000_seed8
cifar10,geo_m,1,0.5,1024,magnitude,0.7534246575342466,0.3333333333333333,n4000_seed8
cifar10,geo_m,1,0.5,1024,variance,0.841726618705036,0.3333333333333333,n4000_seed8
cifar10,geo_m,1,0.5,1024,rate,0.6331738437001595,0.3333333333333333,n4000_seed8
cifar10,geo_m,1,0.5,1024,probe_weight,0.48405797101449277,0.3333333333333333,n4000_seed8
cifar10,geo_m,2,0.05,102,magnitude,0.43661971830985913,0.02553830746119179,n4000_seed8
cifar10,geo_m,2,0.05,102,variance,0.7142857142857143,0.02553830746119179,n4000_seed8
cifar10,geo_m,2,0.05,102,rate,0.20710059171597633,0.02553830746119179,n4000_seed8
cifar10,geo_m,2,0.05,102,probe_weight,0.23636363636363636,0.02553830746119179,n4000_seed8
cifar10,geo_m,2,0.1,204,magnitude,0.5111111111111111,0.052415210688591986,n4000_seed8
cifar10,geo_m,2,0.1,204,variance,0.7288135593220338,0.052415210688591986,n4000_seed8
cifar10,geo_m,2,0.1,204,rate,0.2830188679245283,0.052415210688591986,n4000_seed8
cifar10,geo_m,2,0.1,204,probe_weight,0.29523809523809524,0.052415210688591986,n4000_seed8
cifar10,geo_m,2,0.2,409,magnitude,0.4927007299270073,0.11093029563330621,n4000_seed8
cifar10,geo_m,2,0.2,409,variance,0.6327345309381237,0.11093029563330621,n4000_seed8
cifar10,geo_m,2,0.2,409,rate,0.3108974358974359,0.11093029563330621,n4000_seed8
cifar10,geo_m,2,0.2,409,probe_weight,0.3300813008130081,0.11093029563330621,n4000_seed8
cifar10,geo_m,2,0.5,1024,magnitude,0.6925619834710743,0.3333333333333333,n4000_seed8
cifar10,geo_m,2,0.5,1024,variance,0.7777777777777778,0.3333333333333333,n4000_seed8
cifar10,geo_m,2,0.5,1024,rate,0.5851393188854489,0.3333333333333333,n4000_seed8
cifar10,geo_m,2,0.5,1024,probe_weight,0.4797687861271676,0.3333333333333333,n4000_seed8
cifar10,geo_m,3,0.05,102,magnitude,0.18604651162790697,0.02553830746119179,n4000_seed8
cifar10,geo_m,3,0.05,102,variance,0.36,0.02553830746119179,n4000_seed8
cifar10,geo_m,3,0.05,102,rate,0.02512562814070352,0.02553830746119179,n4000_seed8
cifar10,geo_m,3,0.05,102,probe_weight,0.18604651162790697,0.02553830746119179,n4000_seed8
cifar10,geo_m,3,0.1,204,magnitude,0.48905109489051096,0.052415210688591986,n4000_seed8
cifar10,geo_m,3,0.1,204,variance,0.7142857142857143,0.052415210688591986,n4000_seed8
cifar10,geo_m,3,0.1,204,rate,0.2553846153846154,0.052415210688591986,n4000_seed8
cifar10,geo_m,3,0.1,204,probe_weight,0.2870662460567823,0.052415210688591986,n4000_seed8
cifar10,geo_m,3,0.2,409,magnitude,0.6626016260162602,0.11093029563330621,n4000_seed8
cifar10,geo_m,3,0.2,409,variance,0.8299776286353467,0.11093029563330621,n4000_seed8
cifar10,geo_m,3,0.2,409,rate,0.42757417102966844,0.11093029563330621,n4000_seed8
cifar10,geo_m,3,0.2,409,probe_weight,0.34318555008210183,0.11093029563330621,n4000_seed8
cifar10,geo_m,3,0.5,1024,magnitude,0.8720292504570384,0.3333333333333333,n4000_seed8
cifar10,geo_m,3,0.5,1024,variance,0.9412322274881516,0.3333333333333333,n4000_seed8
cifar10,geo_m,3,0.5,1024,rate,0.7444633730834753,0.3333333333333333,n4000_seed8
cifar10,geo_m,3,0.5,1024,probe_weight,0.4981711777615216,0.3333333333333333,n4000_seed8
cifar10,geo_m,4,0.05,102,magnitude,0.07936507936507936,0.02553830746119179,n4000_seed8
cifar10,geo_m,4,0.05,102,variance,0.2289156626506024,0.02553830746119179,n4000_seed8
cifar10,geo_m,4,0.05,102,rate,0.0,0.02553830746119179,n4000_seed8
cifar10,geo_m,4,0.05,102,probe_weight,0.1724137931034483,0.02553830746119179,n4000_seed8
cifar10,geo_m,4,0.1,204,magnitude,0.4782608695652174,0.052415210688591986,n4000_seed8
cifar10,geo_m,4,0.1,204,variance,0.6790123456790124,0.052415210688591986,n4000_seed8
cifar10,geo_m,4,0.1,204,rate,0.25153374233128833,0.052415210688591986,n4000_seed8
cifar10,geo_m,4,0.1,204,probe_weight,0.2911392405063291,0.052415210688591986,n4000_seed8
cifar10,geo_m,4,0.2,409,magnitude,0.4981684981684982,0.11093029563330621,n4000_seed8
cifar10,geo_m,4,0.2,409,variance,0.6491935483870968,0.11093029563330621,n4000_seed8
cifar10,geo_m,4,0.2,409,rate,0.3130016051364366,0.11093029563330621,n4000_seed8
cifar10,geo_m,4,0.2,409,probe_weight,0.34318555008210183,0.11093029563330621,n4000_seed8
cifar10,geo_m,4,0.5,1024,magnitude,0.8806244260789715,0.3333333333333333,n4000_seed8
cifar10,geo_m,4,0.5,1024,variance,0.9375591296121097,0.3333333333333333,n4000_seed8
cifar10,geo_m,4,0.5,1024,rate,0.7519247219846023,0.3333333333333333,n4000_seed8
cifar10,geo_m,4,0.5,1024,probe_weight,0.4959824689554419,0.3333333333333333,n4000_seed8
cifar10,geo_m,5,0.05,102,magnitude,0.10869565217391304,0.02553830746119179,n4000_seed8
cifar10,geo_m,5,0.05,102,variance,0.275,0.02553830746119179,n4000_seed8
cifar10,geo_m,5,0.05,102,rate,0.009900990099009901,0.02553830746119179,n4000_seed8
cifar10,geo_m,5,0.05,102,probe_weight,0.1791907514450867,0.02553830746119179,n4000_seed8
cifar10,geo_m,5,0.1,204,magnitude,0.3377049180327869,0.052415210688591986,n4000_seed8
cifar10,geo_m,5,0.1,204,variance,0.5055350553505535,0.052415210688591986,n4000_seed8
cifar10,geo_m,5,0.1,204,rate,0.1724137931034483,0.052415210688591986,n4000_seed8
cifar10,geo_m,5,0.1,204,probe_weight,0.25925925925925924,0.052415210688591986,n4000_seed8
cifar10,geo_m,5,0.2,409,magnitude,0.636,0.11093029563330621,n4000_seed8
cifar10,geo_m,5,0.2,409,variance,0.7978021978021979,0.11093029563330621,n4000_seed8
cifar10,geo_m,5,0.2,409,rate,0.40308747855917665,0.11093029563330621,n4000_seed8
cifar10,geo_m,5,0.2,409,probe_weight,0.34098360655737703,0.11093029563330621,n4000_seed8
cifar10,geo_m,5,0.5,1024,magnitude,0.7793223284100782,0.3333333333333333,n4000_seed8
cifar10,geo_m,5,0.5,1024,variance,0.8754578754578755,0.3333333333333333,n4000_seed8
cifar10,geo_m,5,0.5,1024,rate,0.6582995951417004,0.3333333333333333,n4000_seed8
cifar10,geo_m,5,0.5,1024,probe_weight,0.5003663003663004,0.3333333333333333,n4000_seed8
cifar10,geo_m,6,0.05,102,magnitude,0.1590909090909091,0.02553830746119179,n4000_seed8
cifar10,geo_m,6,0.05,102,variance,0.3509933774834437,0.02553830746119179,n4000_seed8
cifar10,geo_m,6,0.05,102,rate,0.04081632653061224,0.02553830746119179,n4000_seed8
cifar10,geo_m,6,0.05,102,probe_weight,0.18604651162790697,0.02553830746119179,n4000_seed8
cifar10,geo_m,6,0.1,204,magnitude,0.43157894736842106,0.052415210688591986,n4000_seed8
cifar10,geo_m,6,0.1,204,variance,0.632,0.052415210688591986,n4000_seed8
cifar10,geo_m,6,0.1,204,rate,0.22522522522522523,0.052415210688591986,n4000_seed8
cifar10,geo_m,6,0.1,204,probe_weight,0.29523809523809524,0.052415210688591986,n4000_seed8
cifar10,geo_m,6,0.2,409,magnitude,0.59765625,0.11093029563330621,n4000_seed8
cifar10,geo_m,6,0.2,409,variance,0.7821350762527233,0.11093029563330621,n4000_seed8
cifar10,geo_m,6,0.2,409,rate,0.3864406779661017,0.11093029563330621,n4000_seed8
cifar10,geo_m,6,0.2,409,probe_weight,0.35206611570247937,0.11093029563330621,n4000_seed8
cifar10,geo_m,6,0.5,1024,magnitude,0.6344772545889864,0.3333333333333333,n4000_seed8
cifar10,geo_m,6,0.5,1024,variance,0.7166806370494552,0.3333333333333333,n4000_seed8
cifar10,geo_m,6,0.5,1024,rate,0.5329341317365269,0.3333333333333333,n4000_seed8
cifar10,geo_m,6,0.5,1024,probe_weight,0.46915351506456243,0.3333333333333333,n4000_seed8
cifar10,geo_m,7,0.05,102,magnitude,0.23636363636363636,0.02553830746119179,n4000_seed8
cifar10,geo_m,7,0.05,102,variance,0.4676258992805755,0.02553830746119179,n4000_seed8
cifar10,geo_m,7,0.05,102,rate,0.10869565217391304,0.02553830746119179,n4000_seed8
cifar10,geo_m,7,0.05,102,probe_weight,0.25153374233128833,0.02553830746119179,n4000_seed8
cifar10,geo_m,7,0.1,204,magnitude,0.45195729537366547,0.052415210688591986,n4000_seed8
cifar10,geo_m,7,0.1,204,variance,0.6518218623481782,0.052415210688591986,n4000_seed8
cifar10,geo_m,7,0.1,204,rate,0.23636363636363636,0.052415210688591986,n4000_seed8
cifar10,geo_m,7,0.1,204,probe_weight,0.2911392405063291,0.052415210688591986,n4000_seed8
cifar10,geo_m,7,0.2,409,magnitude,0.7221052631578947,0.11093029563330621,n4000_seed8
cifar10,geo_m,7,0.2,409,variance,0.867579908675799,0.11093029563330621,n4000_seed8
cifar10,geo_m,7,0.2,409,rate,0.484573502722323,0.11093029563330621,n4000_seed8
cifar10,geo_m,7,0.2,409,probe_weight,0.34098360655737703,0.11093029563330621,n4000_seed8
cifar10,geo_m,7,0.5,1024,magnitude,0.8962962962962963,0.3333333333333333,n4000_seed8
cifar10,geo_m,7,0.5,1024,variance,0.8028169014084507,0.3333333333333333,n4000_seed8
cifar10,geo_m,7,0.5,1024,rate,0.9194001874414246,0.3333333333333333,n4000_seed8
cifar10,geo_m,7,0.5,1024,probe_weight,0.49162418062636565,0.3333333333333333,n4000_seed8
cifar10,geo_m,8,0.05,102,magnitude,0.009900990099009901,0.02553830746119179,n4000_seed8
cifar10,geo_m,8,0.05,102,variance,0.11475409836065574,0.02553830746119179,n4000_seed8
cifar10,geo_m,8,0.05,102,rate,0.0,0.02553830746119179,n4000_seed8
cifar10,geo_m,8,0.05,102,probe_weight,0.1590909090909091,0.02553830746119179,n4000_seed8
cifar10,geo_m,8,0.1,204,magnitude,0.2553846153846154,0.052415210688591986,n4000_seed8
cifar10,geo_m,8,0.1,204,variance,0.4068965517241379,0.052415210688591986,n4000_seed8
cifar10,geo_m,8,0.1,204,rate,0.12396694214876033,0.052415210688591986,n4000_seed8
cifar10,geo_m,8,0.1,204,probe_weight,0.24390243902439024,0.052415210688591986,n4000_seed8
cifar10,geo_m,8,0.2,409,magnitude,0.642570281124498,0.11093029563330621,n4000_seed8
cifar10,geo_m,8,0.2,409,variance,0.8137472283813747,0.11093029563330621,n4000_seed8
cifar10,geo_m,8,0.2,409,rate,0.41767764298093585,0.11093029563330621,n4000_seed8
cifar10,geo_m,8,0.2,409,probe_weight,0.3366013071895425,0.11093029563330621,n4000_seed8
cifar10,geo_m,8,0.5,1024,magnitude,0.7224558452481077,0.3333333333333333,n4000_seed8
cifar10,geo_m,8,0.5,1024,variance,0.8107869142351901,0.3333333333333333,n4000_seed8
cifar10,geo_m,8,0.5,1024,rate,0.6125984251968504,0.3333333333333333,n4000_seed8
cifar10,geo_m,8,0.5,1024,probe_weight,0.49162418062636565,0.3333333333333333,n4000_seed8
cifar10,geo_m,9,0.05,102,magnitude,0.3076923076923077,0.02553830746119179,n4000_seed8
cifar10,geo_m,9,0.05,102,variance,0.5454545454545454,0.02553830746119179,n4000_seed8
cifar10,geo_m,9,0.05,102,rate,0.15254237288135594,0.02553830746119179,n4000_seed8
cifar10,geo_m,9,0.05,102,probe_weight,0.25925925925925924,0.02553830746119179,n4000_seed8
cifar10,geo_m,9,0.1,204,magnitude,0.4020618556701031,0.052415210688591986,n4000_seed8
cifar10,geo_m,9,0.1,204,variance,0.5875486381322957,0.052415210688591986,n4000_seed8
cifar10,geo_m,9,0.1,204,rate,0.20353982300884957,0.052415210688591986,n4000_seed8
cifar10,geo_m,9,0.1,204,probe_weight,0.275,0.052415210688591986,n4000_seed8
cifar10,geo_m,9,0.2,409,magnitude,0.4927007299270073,0.11093029563330621,n4000_seed8
cifar10,geo_m,9,0.2,409,variance,0.623015873015873,0.11093029563330621,n4000_seed8
cifar10,geo_m,9,0.2,409,rate,0.30462519936204147,0.11093029563330621,n4000_seed8
cifar10,geo_m,9,0.2,409,probe_weight,0.33878887070376434,0.11093029563330621,n4000_seed8
cifar10,geo_m,9,0.5,1024,magnitude,0.9068901303538175,0.3333333333333333,n4000_seed8
cifar10,geo_m,9,0.5,1024,variance,0.9338999055712937,0.3333333333333333,n4000_seed8
cifar10,geo_m,9,0.5,1024,rate,0.7762359063313097,0.3333333333333333,n4000_seed8
cifar10,geo_m,9,0.5,1024,probe_weight,0.4938001458789205,0.3333333333333333,n4000_seed8
cifar10,geo_r,0,0.05,102,magnitude,0.2,0.02553830746119179,n4000_seed8
cifar10,geo_r,0,0.05,102,variance,0.1724137931034483,0.02553830746119179,n4000_seed8
cifar10,geo_r,0,0.05,102,rate,0.13966480446927373,0.02553830746119179,n4000_seed8
cifar10,geo_r,0,0.05,102,probe_weight,0.13966480446927373,0.02553830746119179,n4000_seed8
cifar10,geo_r,0,0.1,204,magnitude,0.3691275167785235,0.052415210688591986,n4000_seed8
cifar10,geo_r,0,0.1,204,variance,0.3035143769968051,0.052415210688591986,n4000_seed8
cifar10,geo_r,0,0.1,204,rate,0.3377049180327869,0.052415210688591986,n4000_seed8
cifar10,geo_r,0,0.1,204,probe_weight,0.1657142857142857,0.052415210688591986,n4000_seed8
cifar10,geo_r,0,0.2,409,magnitude,0.41278065630397237,0.11093029563330621,n4000_seed8
cifar10,geo_r,0,0.2,409,variance,0.3864406779661017,0.11093029563330621,n4000_seed8
cifar10,geo_r,0,0.2,409,rate,0.4201388888888889,0.11093029563330621,n4000_seed8
cifar10,geo_r,0,0.2,409,probe_weight,0.22638680659670166,0.11093029563330621,n4000_seed8
cifar10,geo_r,0,0.5,1024,magnitude,0.531787584143605,0.3333333333333333,n4000_seed8
cifar10,geo_r,0,0.5,1024,variance,0.5125553914327917,0.3333333333333333,n4000_seed8
cifar10,geo_r,0,0.5,1024,rate,0.5306427503736921,0.3333333333333333,n4000_seed8
cifar10,geo_r,0,0.5,1024,probe_weight,0.4046639231824417,0.3333333333333333,n4000_seed8
cifar10,geo_r,1,0.05,102,magnitude,0.20710059171597633,0.02553830746119179,n4000_seed8
cifar10,geo_r,1,0.05,102,variance,0.2289156626506024,0.02553830746119179,n4000_seed8
cifar10,geo_r,1,0.05,102,rate,0.12087912087912088,0.02553830746119179,n4000_seed8
cifar10,geo_r,1,0.05,102,probe_weight,0.12087912087912088,0.02553830746119179,n4000_seed8
cifar10,geo_r,1,0.1,204,magnitude,0.4117647058823529,0.052415210688591986,n4000_seed8
cifar10,geo_r,1,0.1,204,variance,0.36454849498327757,0.052415210688591986,n4000_seed8
cifar10,geo_r,1,0.1,204,rate,0.3377049180327869,0.052415210688591986,n4000_seed8
cifar10,geo_r,1,0.1,204,probe_weight,0.23636363636363636,0.052415210688591986,n4000_seed8
cifar10,geo_r,1,0.2,409,magnitude,0.44778761061946903,0.11093029563330621,n4000_seed8
cifar10,geo_r,1,0.2,409,variance,0.42757417102966844,0.11093029563330621,n4000_seed8
cifar10,geo_r,1,0.2,409,rate,0.41278065630397237,0.11093029563330621,n4000_seed8
cifar10,geo_r,1,0.2,409,probe_weight,0.2565284178187404,0.11093029563330621,n4000_seed8
cifar10,geo_r,1,0.5,1024,magnitude,0.6344772545889864,0.3333333333333333,n4000_seed8
